update_id,work_id,update_date,physical_progress_pct,stage_name,expenditure_to_date,reported_by_designation,remarks,geo_tagged_photo_ref,synthetic_demo_data
UPD-DEMO-0000094,MPLAD-WRK-000024,2023-03-27,29.2,Excavation & Foundation,422493.17,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 29.2%.,photos/synth_work_MPLAD-WRK-000024_stage_2.jpg,True
UPD-DEMO-0000095,MPLAD-WRK-000024,2023-04-30,41.8,Structural Construction,633739.75,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 41.8%.,photos/synth_work_MPLAD-WRK-000024_stage_3.jpg,True
UPD-DEMO-0000096,MPLAD-WRK-000024,2023-06-04,54.9,Finishing & Installations,844986.33,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 54.9%.,photos/synth_work_MPLAD-WRK-000024_stage_4.jpg,True
UPD-DEMO-0000097,MPLAD-WRK-000024,2023-07-09,68.7,Testing & Commissioning,1056232.91,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Testing & Commissioning' executed. Physical progress at 68.7%.,photos/synth_work_MPLAD-WRK-000024_stage_5.jpg,True
UPD-DEMO-0000098,MPLAD-WRK-000024,2023-08-07,83.4,Final Handover,1267479.5,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Final Handover' executed. Physical progress at 83.4%.,photos/synth_work_MPLAD-WRK-000024_stage_6.jpg,True
UPD-DEMO-0000099,MPLAD-WRK-000024,2023-09-13,100.0,Final Handover,1478726.08,Junior Engineer (Warangal State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000024_stage_7.jpg,True
UPD-DEMO-0000100,MPLAD-WRK-000025,2024-07-29,17.0,Planning & Mobilization,410941.5,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 17.0%.,photos/synth_work_MPLAD-WRK-000025_stage_1.jpg,True
UPD-DEMO-0000101,MPLAD-WRK-000025,2024-09-02,33.4,Excavation & Foundation,821883.0,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 33.4%.,photos/synth_work_MPLAD-WRK-000025_stage_2.jpg,True
UPD-DEMO-0000102,MPLAD-WRK-000025,2024-09-30,49.7,Structural Construction,1232824.5,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 49.7%.,photos/synth_work_MPLAD-WRK-000025_stage_3.jpg,True
UPD-DEMO-0000103,MPLAD-WRK-000025,2024-11-05,66.2,Finishing & Installations,1643765.99,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 66.2%.,photos/synth_work_MPLAD-WRK-000025_stage_4.jpg,True
UPD-DEMO-0000104,MPLAD-WRK-000025,2024-12-07,85.2,Testing & Commissioning,2054707.49,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 85.2%.,photos/synth_work_MPLAD-WRK-000025_stage_5.jpg,True
UPD-DEMO-0000105,MPLAD-WRK-000025,2025-01-19,100.0,Final Handover,2465648.99,Junior Engineer (Cuttack State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000025_stage_6.jpg,True
UPD-DEMO-0000106,MPLAD-WRK-000026,2022-10-09,14.1,Planning & Mobilization,476276.54,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 14.1%.,photos/synth_work_MPLAD-WRK-000026_stage_1.jpg,True
UPD-DEMO-0000107,MPLAD-WRK-000026,2022-11-19,17.0,Excavation & Foundation,952553.07,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 28.8%.,photos/synth_work_MPLAD-WRK-000026_stage_2.jpg,True
UPD-DEMO-0000108,MPLAD-WRK-000026,2022-12-22,17.0,Structural Construction,1428829.61,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 42.7%.,photos/synth_work_MPLAD-WRK-000026_stage_3.jpg,True
UPD-DEMO-0000109,MPLAD-WRK-000026,2023-01-29,17.0,Finishing & Installations,1905106.15,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 58.7%.,photos/synth_work_MPLAD-WRK-000026_stage_4.jpg,True
UPD-DEMO-0000110,MPLAD-WRK-000026,2023-03-03,17.0,Testing & Commissioning,2381382.69,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 68.5%.,photos/synth_work_MPLAD-WRK-000026_stage_5.jpg,True
UPD-DEMO-0000111,MPLAD-WRK-000026,2023-04-08,17.0,Final Handover,2679804.95,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 87.7%.,photos/synth_work_MPLAD-WRK-000026_stage_6.jpg,True
UPD-DEMO-0000112,MPLAD-WRK-000026,2023-05-10,17.0,Final Handover,2679804.95,Junior Engineer (Agra Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000026_stage_7.jpg,True
UPD-DEMO-0000113,MPLAD-WRK-000027,2024-11-14,16.2,Planning & Mobilization,101032.63,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 16.2%.,photos/synth_work_MPLAD-WRK-000027_stage_1.jpg,True
UPD-DEMO-0000114,MPLAD-WRK-000027,2024-12-25,33.0,Excavation & Foundation,202065.26,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 33.0%.,photos/synth_work_MPLAD-WRK-000027_stage_2.jpg,True
UPD-DEMO-0000115,MPLAD-WRK-000027,2025-01-21,50.1,Structural Construction,303097.89,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 50.1%.,photos/synth_work_MPLAD-WRK-000027_stage_3.jpg,True
UPD-DEMO-0000116,MPLAD-WRK-000027,2025-03-02,60.1,Finishing & Installations,404130.52,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 60.1%.,photos/synth_work_MPLAD-WRK-000027_stage_4.jpg,True
UPD-DEMO-0000117,MPLAD-WRK-000027,2025-04-07,85.2,Testing & Commissioning,505163.15,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 85.2%.,photos/synth_work_MPLAD-WRK-000027_stage_5.jpg,True
UPD-DEMO-0000118,MPLAD-WRK-000027,2025-05-13,100.0,Final Handover,606195.78,Junior Engineer (Jodhpur Rural Development Agency (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000027_stage_6.jpg,True
UPD-DEMO-0000119,MPLAD-WRK-000028,2023-04-06,14.8,Planning & Mobilization,179075.9,Junior Engineer (Amritsar Municipal Engineering Cell (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 14.8%.,photos/synth_work_MPLAD-WRK-000028_stage_1.jpg,True
UPD-DEMO-0000120,MPLAD-WRK-000028,2023-05-07,29.4,Excavation & Foundation,358151.79,Junior Engineer (Amritsar Municipal Engineering Cell (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 29.4%.,photos/synth_work_MPLAD-WRK-000028_stage_2.jpg,True
UPD-DEMO-0000121,MPLAD-WRK-000028,2023-06-19,43.6,Structural Construction,537227.69,Junior Engineer (Amritsar Municipal Engineering Cell (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 43.6%.,photos/synth_work_MPLAD-WRK-000028_stage_3.jpg,True
UPD-DEMO-0000122,MPLAD-WRK-000028,2023-07-22,62.0,Finishing & Installations,716303.59,Junior Engineer (Amritsar Municipal Engineering Cell (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 62.0%.,photos/synth_work_MPLAD-WRK-000028_stage_4.jpg,True
UPD-DEMO-0000123,MPLAD-WRK-000029,2022-10-28,17.4,Planning & Mobilization,252220.28,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 17.4%.,photos/synth_work_MPLAD-WRK-000029_stage_1.jpg,True
UPD-DEMO-0000124,MPLAD-WRK-000029,2022-12-02,30.1,Excavation & Foundation,504440.56,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 30.1%.,photos/synth_work_MPLAD-WRK-000029_stage_2.jpg,True
UPD-DEMO-0000125,MPLAD-WRK-000029,2023-01-08,45.1,Structural Construction,756660.83,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 45.1%.,photos/synth_work_MPLAD-WRK-000029_stage_3.jpg,True
UPD-DEMO-0000126,MPLAD-WRK-000029,2023-02-09,60.4,Finishing & Installations,1008881.11,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 60.4%.,photos/synth_work_MPLAD-WRK-000029_stage_4.jpg,True
UPD-DEMO-0000127,MPLAD-WRK-000029,2023-03-22,86.9,Testing & Commissioning,1261101.39,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 86.9%.,photos/synth_work_MPLAD-WRK-000029_stage_5.jpg,True
UPD-DEMO-0000128,MPLAD-WRK-000029,2023-04-30,100.0,Final Handover,1513321.67,Junior Engineer (Gwalior Water Supply & Sanitation Board (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000029_stage_6.jpg,True
UPD-DEMO-0000129,MPLAD-WRK-000030,2023-06-07,20.7,Planning & Mobilization,184938.08,Junior Engineer (Patna Irrigation & Flood Management Dept (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 20.7%.,photos/synth_work_MPLAD-WRK-000030_stage_1.jpg,True
UPD-DEMO-0000130,MPLAD-WRK-000030,2023-07-08,38.8,Excavation & Foundation,369876.16,Junior Engineer (Patna Irrigation & Flood Management Dept (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 38.8%.,photos/synth_work_MPLAD-WRK-000030_stage_2.jpg,True
UPD-DEMO-0000131,MPLAD-WRK-000030,2023-08-10,55.0,Structural Construction,554814.25,Junior Engineer (Patna Irrigation & Flood Management Dept (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 55.0%.,photos/synth_work_MPLAD-WRK-000030_stage_3.jpg,True
UPD-DEMO-0000132,MPLAD-WRK-000030,2023-09-16,79.3,Finishing & Installations,739752.33,Junior Engineer (Patna Irrigation & Flood Management Dept (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 79.3%.,photos/synth_work_MPLAD-WRK-000030_stage_4.jpg,True
UPD-DEMO-0000133,MPLAD-WRK-000031,2023-05-28,18.5,Planning & Mobilization,198565.46,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 18.5%.,photos/synth_work_MPLAD-WRK-000031_stage_1.jpg,True
UPD-DEMO-0000134,MPLAD-WRK-000031,2023-07-12,39.3,Excavation & Foundation,397130.92,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 39.3%.,photos/synth_work_MPLAD-WRK-000031_stage_2.jpg,True
UPD-DEMO-0000135,MPLAD-WRK-000031,2023-08-11,57.8,Structural Construction,595696.38,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 57.8%.,photos/synth_work_MPLAD-WRK-000031_stage_3.jpg,True
UPD-DEMO-0000136,MPLAD-WRK-000031,2023-09-15,75.0,Finishing & Installations,794261.84,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 75.0%.,photos/synth_work_MPLAD-WRK-000031_stage_4.jpg,True
UPD-DEMO-0000137,MPLAD-WRK-000031,2023-10-16,100.0,Testing & Commissioning,992827.3,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000031_stage_5.jpg,True
UPD-DEMO-0000138,MPLAD-WRK-000032,2022-07-14,18.5,Planning & Mobilization,237904.76,Junior Engineer (Ahmedabad Public Works Dept (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 18.5%.,photos/synth_work_MPLAD-WRK-000032_stage_1.jpg,True
UPD-DEMO-0000139,MPLAD-WRK-000032,2022-08-22,32.9,Excavation & Foundation,475809.52,Junior Engineer (Ahmedabad Public Works Dept (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 32.9%.,photos/synth_work_MPLAD-WRK-000032_stage_2.jpg,True
UPD-DEMO-0000140,MPLAD-WRK-000032,2022-09-24,56.5,Structural Construction,713714.28,Junior Engineer (Ahmedabad Public Works Dept (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 56.5%.,photos/synth_work_MPLAD-WRK-000032_stage_3.jpg,True
UPD-DEMO-0000141,MPLAD-WRK-000032,2022-10-23,71.9,Finishing & Installations,951619.04,Junior Engineer (Ahmedabad Public Works Dept (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 71.9%.,photos/synth_work_MPLAD-WRK-000032_stage_4.jpg,True
UPD-DEMO-0000142,MPLAD-WRK-000033,2023-04-18,9.0,Planning & Mobilization,58893.51,Junior Engineer (Chennai Zilla Parishad Engineering Division (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 9.0%.,photos/synth_work_MPLAD-WRK-000033_stage_1.jpg,True
UPD-DEMO-0000143,MPLAD-WRK-000033,2023-05-26,18.8,Excavation & Foundation,117787.01,Junior Engineer (Chennai Zilla Parishad Engineering Division (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 18.8%.,photos/synth_work_MPLAD-WRK-000033_stage_2.jpg,True
UPD-DEMO-0000144,MPLAD-WRK-000033,2023-07-03,28.0,Structural Construction,176680.52,Junior Engineer (Chennai Zilla Parishad Engineering Division (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 28.0%.,photos/synth_work_MPLAD-WRK-000033_stage_3.jpg,True
UPD-DEMO-0000145,MPLAD-WRK-000033,2023-08-02,37.0,Finishing & Installations,235574.02,Junior Engineer (Chennai Zilla Parishad Engineering Division (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 37.0%.,photos/synth_work_MPLAD-WRK-000033_stage_4.jpg,True
UPD-DEMO-0000146,MPLAD-WRK-000033,2023-09-10,48.5,Testing & Commissioning,294467.53,Junior Engineer (Chennai Zilla Parishad Engineering Division (Demo) Unit-4),Stage 'Testing & Commissioning' executed. Physical progress at 48.5%.,photos/synth_work_MPLAD-WRK-000033_stage_5.jpg,True
UPD-DEMO-0000147,MPLAD-WRK-000034,2023-12-13,5.9,Planning & Mobilization,118507.22,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 5.9%.,photos/synth_work_MPLAD-WRK-000034_stage_1.jpg,True
UPD-DEMO-0000148,MPLAD-WRK-000034,2024-01-16,10.6,Excavation & Foundation,237014.43,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 10.6%.,photos/synth_work_MPLAD-WRK-000034_stage_2.jpg,True
UPD-DEMO-0000149,MPLAD-WRK-000034,2024-02-12,16.4,Structural Construction,355521.65,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 16.4%.,photos/synth_work_MPLAD-WRK-000034_stage_3.jpg,True
UPD-DEMO-0000150,MPLAD-WRK-000034,2024-03-18,21.1,Finishing & Installations,474028.86,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 21.1%.,photos/synth_work_MPLAD-WRK-000034_stage_4.jpg,True
UPD-DEMO-0000151,MPLAD-WRK-000034,2024-05-01,27.1,Testing & Commissioning,592536.08,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 27.1%.,photos/synth_work_MPLAD-WRK-000034_stage_5.jpg,True
UPD-DEMO-0000152,MPLAD-WRK-000034,2024-05-28,35.0,Final Handover,711043.29,Junior Engineer (Bengaluru Urban Public Works Dept (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 35.0%.,photos/synth_work_MPLAD-WRK-000034_stage_6.jpg,True
UPD-DEMO-0000153,MPLAD-WRK-000035,2024-06-10,17.5,Planning & Mobilization,142713.75,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 17.5%.,photos/synth_work_MPLAD-WRK-000035_stage_1.jpg,True
UPD-DEMO-0000154,MPLAD-WRK-000035,2024-07-17,32.4,Excavation & Foundation,285427.5,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 32.4%.,photos/synth_work_MPLAD-WRK-000035_stage_2.jpg,True
UPD-DEMO-0000155,MPLAD-WRK-000035,2024-08-23,47.6,Structural Construction,428141.25,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 47.6%.,photos/synth_work_MPLAD-WRK-000035_stage_3.jpg,True
UPD-DEMO-0000156,MPLAD-WRK-000035,2024-09-24,65.0,Finishing & Installations,570855.0,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 65.0%.,photos/synth_work_MPLAD-WRK-000035_stage_4.jpg,True
UPD-DEMO-0000157,MPLAD-WRK-000035,2024-10-23,78.4,Testing & Commissioning,713568.75,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 78.4%.,photos/synth_work_MPLAD-WRK-000035_stage_5.jpg,True
UPD-DEMO-0000158,MPLAD-WRK-000035,2024-11-30,100.0,Final Handover,856282.5,Junior Engineer (Nashik State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000035_stage_6.jpg,True
UPD-DEMO-0000159,MPLAD-WRK-000036,2023-11-12,4.4,Planning & Mobilization,120885.43,Junior Engineer (Krishna Rural Development Agency (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 4.4%.,photos/synth_work_MPLAD-WRK-000036_stage_1.jpg,True
UPD-DEMO-0000160,MPLAD-WRK-000036,2023-12-21,9.2,Excavation & Foundation,241770.87,Junior Engineer (Krishna Rural Development Agency (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 9.2%.,photos/synth_work_MPLAD-WRK-000036_stage_2.jpg,True
UPD-DEMO-0000161,MPLAD-WRK-000036,2024-01-19,12.2,Structural Construction,362656.3,Junior Engineer (Krishna Rural Development Agency (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 12.2%.,photos/synth_work_MPLAD-WRK-000036_stage_3.jpg,True
UPD-DEMO-0000162,MPLAD-WRK-000036,2024-02-27,17.7,Finishing & Installations,483541.74,Junior Engineer (Krishna Rural Development Agency (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 17.7%.,photos/synth_work_MPLAD-WRK-000036_stage_4.jpg,True
UPD-DEMO-0000163,MPLAD-WRK-000037,2023-08-08,0.0,Planning & Mobilization,170018.11,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
