sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-000172,MPLAD-WRK-000175,MPLAD/DAR/2024/00172,2024-10-31,2151929.88,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-000173,MPLAD-WRK-000176,MPLAD/GAY/2023/00173,2023-06-23,2488890.91,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-000174,MPLAD-WRK-000177,MPLAD/CHE/2024/00174,2024-06-27,1918849.92,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-000175,MPLAD-WRK-000178,MPLAD/GAY/2022/00175,2022-07-18,2874745.45,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-000176,MPLAD-WRK-000179,MPLAD/SAL/2022/00176,2022-04-25,1254457.78,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000177,MPLAD-WRK-000180,MPLAD/THA/2022/00177,2022-05-08,6234622.73,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-000178,MPLAD-WRK-000181,MPLAD/COI/2023/00178,2023-09-30,755628.96,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000179,MPLAD-WRK-000182,MPLAD/SAL/2024/00179,2024-12-07,750175.11,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000180,MPLAD-WRK-000183,MPLAD/AMR/2024/00180,2024-07-16,2073278.05,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-000181,MPLAD-WRK-000184,MPLAD/HYD/2023/00181,2023-12-28,2825507.07,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-000182,MPLAD-WRK-000185,MPLAD/DAR/2024/00182,2024-07-20,496874.26,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-000183,MPLAD-WRK-000186,MPLAD/COI/2024/00183,2024-09-29,2225070.19,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000184,MPLAD-WRK-000187,MPLAD/TIR/2025/00184,2025-01-14,1535586.83,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-000185,MPLAD-WRK-000188,MPLAD/PRA/2024/00185,2024-01-18,1608735.18,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000186,MPLAD-WRK-000189,MPLAD/VAR/2023/00186,2023-06-29,680702.82,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-000187,MPLAD-WRK-000190,MPLAD/PRA/2022/00187,2022-11-07,346012.78,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000188,MPLAD-WRK-000191,MPLAD/LUD/2023/00188,2023-01-21,2459548.5,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000189,MPLAD-WRK-000192,MPLAD/LUD/2024/00189,2024-10-30,1551510.45,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000190,MPLAD-WRK-000193,MPLAD/PRA/2022/00190,2022-11-08,1560634.65,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000191,MPLAD-WRK-000194,MPLAD/KRI/2022/00191,2022-06-06,1439016.22,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-000192,MPLAD-WRK-000195,MPLAD/SAL/2023/00192,2023-08-16,576766.85,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000193,MPLAD-WRK-000196,MPLAD/KOZ/2024/00193,2024-05-31,1463780.95,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-000194,MPLAD-WRK-000197,MPLAD/KOT/2022/00194,2022-06-09,555488.11,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-000195,MPLAD-WRK-000198,MPLAD/SAL/2023/00195,2023-07-24,3386147.71,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000196,MPLAD-WRK-000199,MPLAD/IND/2023/00196,2023-05-10,906572.52,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-000197,MPLAD-WRK-000200,MPLAD/MYS/2024/00197,2024-12-13,698642.91,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-000198,MPLAD-WRK-000201,MPLAD/KAM/2024/00198,2024-08-22,1655261.25,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000199,MPLAD-WRK-000202,MPLAD/PRA/2022/00199,2022-09-19,1916265.95,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000200,MPLAD-WRK-000203,MPLAD/CUT/2023/00200,2023-01-21,2688460.91,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-000201,MPLAD-WRK-000204,MPLAD/AUR/2024/00201,2024-09-24,1194639.4,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000202,MPLAD-WRK-000205,MPLAD/MUZ/2023/00202,2023-11-01,708435.5,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-000203,MPLAD-WRK-000206,MPLAD/ERN/2023/00203,2023-07-13,801151.09,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-000204,MPLAD-WRK-000207,MPLAD/CHE/2024/00204,2024-04-12,4332663.07,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-000205,MPLAD-WRK-000208,MPLAD/TIR/2023/00205,2023-02-02,1436061.79,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-000206,MPLAD-WRK-000209,MPLAD/CHE/2025/00206,2025-01-18,1322550.16,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-000207,MPLAD-WRK-000210,MPLAD/DIB/2024/00207,2024-09-30,1955848.79,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-000208,MPLAD-WRK-000211,MPLAD/KAM/2024/00208,2024-05-01,2040058.89,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000209,MPLAD-WRK-000212,MPLAD/VAD/2023/00209,2023-04-18,1603500.89,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-000210,MPLAD-WRK-000213,MPLAD/CHE/2022/00210,2022-08-02,590265.84,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-000211,MPLAD-WRK-000214,MPLAD/THI/2024/00211,2024-07-02,1583343.93,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-000212,MPLAD-WRK-000215,MPLAD/LUD/2023/00212,2023-09-24,962732.08,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000213,MPLAD-WRK-000216,MPLAD/AJM/2023/00213,2023-05-28,1318518.67,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-000214,MPLAD-WRK-000217,MPLAD/KAM/2025/00214,2025-02-21,994679.23,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000215,MPLAD-WRK-000218,MPLAD/JAI/2024/00215,2024-01-26,415354.97,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000216,MPLAD-WRK-000219,MPLAD/NAG/2024/00216,2024-09-01,470977.3,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-000217,MPLAD-WRK-000220,MPLAD/PAT/2024/00217,2024-02-07,821922.24,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-000218,MPLAD-WRK-000221,MPLAD/THI/2024/00218,2024-12-06,2303045.26,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-000219,MPLAD-WRK-000222,MPLAD/COI/2023/00219,2023-05-20,409408.75,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000220,MPLAD-WRK-000223,MPLAD/VIS/2025/00220,2025-01-05,3884554.72,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-000221,MPLAD-WRK-000224,MPLAD/SAL/2024/00221,2024-05-07,1987333.03,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000222,MPLAD-WRK-000226,MPLAD/SAL/2023/00222,2023-12-10,859487.33,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000223,MPLAD-WRK-000227,MPLAD/VAD/2024/00223,2024-01-20,1348583.82,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-000224,MPLAD-WRK-000228,MPLAD/AUR/2024/00224,2024-01-07,1729308.76,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000225,MPLAD-WRK-000229,MPLAD/PUR/2023/00225,2023-11-09,1016973.8,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-000226,MPLAD-WRK-000230,MPLAD/RAJ/2023/00226,2023-03-28,489456.02,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-000227,MPLAD-WRK-000231,MPLAD/IND/2024/00227,2024-02-21,609977.07,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-000228,MPLAD-WRK-000232,MPLAD/NAS/2024/00228,2024-11-15,924447.34,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-000229,MPLAD-WRK-000233,MPLAD/AMR/2022/00229,2022-09-28,776865.84,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-000230,MPLAD-WRK-000234,MPLAD/ERN/2022/00230,2022-09-12,3834727.55,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-000231,MPLAD-WRK-000235,MPLAD/KRI/2023/00231,2023-01-23,1150031.84,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-000232,MPLAD-WRK-000236,MPLAD/MAD/2022/00232,2022-05-20,1161272.23,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-000233,MPLAD-WRK-000237,MPLAD/KOT/2025/00233,2025-01-22,4972939.86,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-000234,MPLAD-WRK-000238,MPLAD/NAS/2022/00234,2022-07-23,3435607.51,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-000235,MPLAD-WRK-000239,MPLAD/KOL/2024/00235,2024-07-04,5257074.03,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-000236,MPLAD-WRK-000240,MPLAD/JAI/2023/00236,2023-04-17,1430041.59,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000237,MPLAD-WRK-000242,MPLAD/SAL/2024/00237,2024-04-02,1014483.39,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000238,MPLAD-WRK-000243,MPLAD/LUC/2022/00238,2022-10-18,607559.7,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-000239,MPLAD-WRK-000244,MPLAD/SUR/2023/00239,2023-03-02,3717510.55,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000240,MPLAD-WRK-000245,MPLAD/AMR/2025/00240,2025-01-31,296370.87,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-000241,MPLAD-WRK-000246,MPLAD/NAS/2023/00241,2023-11-30,1391930.12,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-000242,MPLAD-WRK-000247,MPLAD/THI/2023/00242,2023-02-07,741055.38,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-000243,MPLAD-WRK-000248,MPLAD/NOR/2022/00243,2022-11-16,1362651.39,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-000244,MPLAD-WRK-000249,MPLAD/RAJ/2024/00244,2024-08-23,3315366.7,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-000245,MPLAD-WRK-000250,MPLAD/AUR/2023/00245,2023-10-04,1474079.54,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000246,MPLAD-WRK-000251,MPLAD/AMR/2023/00246,2023-03-21,3534518.35,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-000247,MPLAD-WRK-000252,MPLAD/VAD/2025/00247,2025-03-03,1995984.95,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-000248,MPLAD-WRK-000253,MPLAD/DAK/2024/00248,2024-07-26,531053.26,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-000249,MPLAD-WRK-000254,MPLAD/KRI/2024/00249,2024-01-21,1206713.5,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-000250,MPLAD-WRK-000255,MPLAD/COI/2022/00250,2022-05-26,264399.15,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000251,MPLAD-WRK-000256,MPLAD/CUT/2023/00251,2023-07-20,379778.05,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-000252,MPLAD-WRK-000257,MPLAD/THI/2023/00252,2023-10-24,2010628.09,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-000253,MPLAD-WRK-000258,MPLAD/DIB/2022/00253,2022-11-16,869554.64,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-000254,MPLAD-WRK-000259,MPLAD/AUR/2022/00254,2022-06-10,1198474.77,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000255,MPLAD-WRK-000260,MPLAD/KOZ/2022/00255,2022-10-29,4097661.33,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-000256,MPLAD-WRK-000261,MPLAD/KAM/2023/00256,2023-04-02,944115.3,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000257,MPLAD-WRK-000262,MPLAD/HYD/2025/00257,2025-01-04,811870.0,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-000258,MPLAD-WRK-000263,MPLAD/GWA/2024/00258,2024-12-05,1902879.33,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-000259,MPLAD-WRK-000264,MPLAD/COI/2024/00259,2024-10-09,1655060.75,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000260,MPLAD-WRK-000265,MPLAD/BEN/2024/00260,2024-07-22,525724.63,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-000261,MPLAD-WRK-000266,MPLAD/AGR/2023/00261,2023-10-11,910392.9,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-000262,MPLAD-WRK-000267,MPLAD/GWA/2025/00262,2025-02-16,1785330.85,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-000263,MPLAD-WRK-000268,MPLAD/DHA/2024/00263,2024-12-22,2160043.17,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-000264,MPLAD-WRK-000269,MPLAD/JOD/2025/00264,2025-02-13,595330.97,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-000265,MPLAD-WRK-000270,MPLAD/AJM/2023/00265,2023-04-01,2173633.05,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-000266,MPLAD-WRK-000271,MPLAD/KOL/2023/00266,2023-07-27,1883817.49,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-000267,MPLAD-WRK-000272,MPLAD/VIS/2023/00267,2023-03-23,1126143.58,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-000268,MPLAD-WRK-000273,MPLAD/SUR/2025/00268,2025-01-31,2916951.89,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000269,MPLAD-WRK-000274,MPLAD/AJM/2022/00269,2022-05-26,2779805.07,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-000270,MPLAD-WRK-000275,MPLAD/JAI/2022/00270,2022-09-16,2641037.81,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000271,MPLAD-WRK-000276,MPLAD/LUD/2023/00271,2023-11-16,2718853.04,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000272,MPLAD-WRK-000277,MPLAD/KHO/2023/00272,2023-12-29,1042591.67,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-000273,MPLAD-WRK-000278,MPLAD/PRA/2023/00273,2023-07-26,2056472.86,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000274,MPLAD-WRK-000279,MPLAD/MUZ/2024/00274,2024-03-02,1083279.69,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-000275,MPLAD-WRK-000280,MPLAD/KOT/2024/00275,2024-08-19,942634.47,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-000276,MPLAD-WRK-000281,MPLAD/SUR/2024/00276,2024-09-29,1206092.63,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000277,MPLAD-WRK-000282,MPLAD/SAL/2024/00277,2024-09-18,1342163.03,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-000278,MPLAD-WRK-000283,MPLAD/PRA/2023/00278,2023-01-17,3025757.6,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000279,MPLAD-WRK-000284,MPLAD/NAG/2022/00279,2022-09-23,594727.66,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-000280,MPLAD-WRK-000285,MPLAD/KRI/2023/00280,2023-11-19,1334231.48,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-000281,MPLAD-WRK-000286,MPLAD/NOR/2023/00281,2023-05-30,2134901.37,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-000282,MPLAD-WRK-000287,MPLAD/COI/2023/00282,2023-10-22,4769484.27,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000283,MPLAD-WRK-000288,MPLAD/LUD/2025/00283,2025-02-12,1735984.56,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000284,MPLAD-WRK-000289,MPLAD/COI/2022/00284,2022-11-03,3285404.0,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-000285,MPLAD-WRK-000290,MPLAD/DAK/2022/00285,2022-08-24,665437.22,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-000286,MPLAD-WRK-000291,MPLAD/THA/2024/00286,2024-08-11,805167.63,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-000287,MPLAD-WRK-000292,MPLAD/KOL/2023/00287,2023-09-28,575876.63,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-000288,MPLAD-WRK-000293,MPLAD/DIB/2025/00288,2025-02-13,1264289.16,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-000289,MPLAD-WRK-000294,MPLAD/KHO/2022/00289,2022-07-28,2084768.04,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-000290,MPLAD-WRK-000295,MPLAD/BEL/2023/00290,2023-10-09,1529108.28,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-000291,MPLAD-WRK-000296,MPLAD/UDA/2023/00291,2023-06-15,859633.82,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-000292,MPLAD-WRK-000297,MPLAD/JAI/2023/00292,2023-07-23,3426087.24,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000293,MPLAD-WRK-000298,MPLAD/SUR/2024/00293,2024-07-02,2619749.63,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000294,MPLAD-WRK-000299,MPLAD/KOZ/2023/00294,2023-09-15,244814.39,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-000295,MPLAD-WRK-000300,MPLAD/MUZ/2024/00295,2024-07-13,3366280.61,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-000296,MPLAD-WRK-000301,MPLAD/MYS/2022/00296,2022-07-04,1320876.58,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-000297,MPLAD-WRK-000302,MPLAD/WAR/2023/00297,2023-05-16,2285350.14,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-000298,MPLAD-WRK-000303,MPLAD/KOZ/2025/00298,2025-02-04,1738937.31,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-000299,MPLAD-WRK-000304,MPLAD/IND/2024/00299,2024-01-20,1748188.35,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-000300,MPLAD-WRK-000305,MPLAD/AHM/2024/00300,2024-01-23,473407.63,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-000301,MPLAD-WRK-000306,MPLAD/TIR/2023/00301,2023-05-03,1391937.36,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-000302,MPLAD-WRK-000307,MPLAD/THA/2023/00302,2023-03-20,3352083.1,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-000303,MPLAD-WRK-000308,MPLAD/WAR/2024/00303,2024-05-06,1585376.72,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-000304,MPLAD-WRK-000309,MPLAD/JAI/2024/00304,2024-05-28,709798.3,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000305,MPLAD-WRK-000310,MPLAD/SUR/2024/00305,2024-03-02,1036196.15,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000306,MPLAD-WRK-000311,MPLAD/KRI/2023/00306,2023-12-26,732678.56,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-000307,MPLAD-WRK-000312,MPLAD/AJM/2024/00307,2024-05-25,1946630.48,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-000308,MPLAD-WRK-000313,MPLAD/PRA/2022/00308,2022-06-12,1531013.96,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-000309,MPLAD-WRK-000314,MPLAD/KHO/2023/00309,2023-08-19,1055872.99,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-000310,MPLAD-WRK-000316,MPLAD/MYS/2023/00310,2023-12-04,1858216.96,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-000311,MPLAD-WRK-000317,MPLAD/BEN/2024/00311,2024-12-19,1101941.74,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-000312,MPLAD-WRK-000318,MPLAD/BEN/2023/00312,2023-12-08,935035.44,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-000313,MPLAD-WRK-000319,MPLAD/JAI/2023/00313,2023-09-11,3646267.12,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-000314,MPLAD-WRK-000320,MPLAD/DAR/2022/00314,2022-08-30,889421.26,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-000315,MPLAD-WRK-000321,MPLAD/AUR/2024/00315,2024-07-15,980765.05,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000316,MPLAD-WRK-000322,MPLAD/SUR/2024/00316,2024-08-17,1448362.9,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-000317,MPLAD-WRK-000323,MPLAD/THA/2024/00317,2024-06-09,315010.74,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-000318,MPLAD-WRK-000324,MPLAD/LUD/2023/00318,2023-09-04,2009367.92,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-000319,MPLAD-WRK-000325,MPLAD/AUR/2022/00319,2022-07-03,2594783.85,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-000320,MPLAD-WRK-000326,MPLAD/KAM/2024/00320,2024-12-20,1465635.73,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000321,MPLAD-WRK-000327,MPLAD/NAG/2025/00321,2025-01-24,3568786.33,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-000322,MPLAD-WRK-000328,MPLAD/JOD/2023/00322,2023-02-08,658244.24,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-000323,MPLAD-WRK-000329,MPLAD/KAM/2023/00323,2023-09-18,2829222.76,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-000324,MPLAD-WRK-000330,MPLAD/GAY/2025/00324,2025-01-03,546114.2,50-50,District Collector & Magistrate (Gaya Demo),True
